"File Path: C:\Users\Administrator\Desktop\User Data Files\Colgate Group\Paul\7_30Testing\Test Run 85 07-30-25 11 36 27 AM\DAQ- Crosshead, … - (Timed).csv   "
"Test: Hysteresis"
"Test Run: Test Run 85"
"Date: 7/30/2025 11:35:24 AM"
""
""
"_Cycle","Crosshead ","Load ","Time ","Cycle Channel "
"_Cycle","mm","kN","sec","count"
"1","0.142238466651179","0.0139540510177612","0.100000001490116","1"
"1","0.242559894104488","0.0311726093292236","0.200000002980232","1"
"1","0.342415587510914","0.0479568824768066","0.300000011920929","1"
"1","0.442364398622885","0.0651909561157227","0.400000005960464","1"
"1","0.54240640019998","0.0830038909912109","0.5","1"
"1","0.642355240415782","0.101681457519531","0.600000023841858","1"
"1","0.742304080631584","0.119737045288086","0.699999988079071","1"
"1","0.842392619233578","0.138258041381836","0.800000011920929","1"
"1","0.942388025578111","0.156682601928711","0.899999976158142","1"
"1","1.04233680758625","0.175488876342773","1","1"
"1","1.14228564780205","0.193891906738281","1.10000002384186","1"
"1","1.24237430281937","0.212454284667969","1.20000004768372","1"
"1","1.3423697091639","0.230824417114258","1.29999995231628","1"
"1","1.44231843296438","0.248579879760742","1.39999997615814","1"
"1","1.54236052185297","0.266926727294922","1.5","1"
"1","1.58409122377634","0.276559539794922","1.60000002384186","1"
"1","1.48283829912543","0.252614349365234","1.70000004768372","1"
"1","1.38293602503836","0.229783874511719","1.79999995231628","1"
"1","1.28294061869383","0.207850830078125","1.89999997615814","1"
"1","1.1829452123493","0.185925277709961","2","1"
"1","1.08294980600476","0.165232360839844","2.09999990463257","1"
"1","0.98295439966023","0.143792510986328","2.20000004768372","1"
"1","0.882958993315697","0.123128852844238","2.29999995231628","1"
"1","0.782963586971164","0.102880325317383","2.40000009536743","1"
"1","0.682968180626631","0.0831489028930664","2.5","1"
"1","0.582926208153367","0.064181510925293","2.59999990463257","1"
"1","0.482977367937565","0.0464758224487305","2.70000004768372","1"
"1","0.382981961593032","0.0297046890258789","2.79999995231628","1"
"1","0.282939960015938","0.0150407476425171","2.90000009536743","1"
"2","0.233617596677504","0.00779293727874756","3","2"
"2","0.33659377368167","0.0256051826477051","3.09999990463257","2"
"2","0.43640288640745","0.0432391471862793","3.20000004768372","2"
"2","0.536398263648152","0.0618491630554199","3.29999995231628","2"
"2","0.636347103863955","0.081004150390625","3.40000009536743","2"
"2","0.736295944079757","0.100260353088379","3.5","2"
"2","0.83633791655302","0.120480735778809","3.59999990463257","2"
"2","0.936379889026284","0.140261291503906","3.70000004768372","2"
"2","1.03632872924209","0.159933212280273","3.79999995231628","2"
"2","1.13627756945789","0.180642547607422","3.90000009536743","2"
"2","1.23636610805988","0.200801376342773","4","2"
"2","1.33636151440442","0.221230590820313","4.09999990463257","2"
"2","1.43631035462022","0.241425109863281","4.19999980926514","2"
"2","1.53630576096475","0.261115966796875","4.30000019073486","2"
"2","1.62461097352207","0.279767395019531","4.40000009536743","2"
"2","1.5249882126227","0.258888397216797","4.5","2"
"2","1.42531876917928","0.236724807739258","4.59999990463257","2"
"2","1.32536992896348","0.214064819335938","4.69999980926514","2"
"2","1.22537452261895","0.192065093994141","4.80000019073486","2"
"2","1.12533255014569","0.170609817504883","4.90000009536743","2"
"2","1.02533714380115","0.149237564086914","5","2"
"2","0.925388361793011","0.128056564331055","5.09999990463257","2"
"2","0.825392955448478","0.108223892211914","5.19999980926514","2"
"2","0.725350924767554","0.0880312194824219","5.30000019073486","2"
"2","0.625355518423021","0.06886328125","5.40000009536743","2"
"2","0.525406678207219","0.0504975967407227","5.5","2"
"2","0.425364734837785","0.033274169921875","5.59999990463257","2"
"2","0.325322733260691","0.0181658668518066","5.69999980926514","2"
"3","0.234409351833165","0.00643844747543335","5.80000019073486","3"
"3","0.31805713661015","0.019168924331665","5.90000009536743","3"
"3","0.418005947722122","0.0368753204345703","6","3"
"3","0.517954817041755","0.055334098815918","6.09999990463257","3"
"3","0.617996789515018","0.0742076187133789","6.19999980926514","3"
"3","0.717992195859551","0.0934946365356445","6.30000019073486","3"
"3","0.817941036075354","0.113216583251953","6.40000009536743","3"
"3","0.917936442419887","0.133436721801758","6.5","3"
"3","1.01793184876442","0.153673767089844","6.59999990463257","3"
"3","1.11788068898022","0.173654113769531","6.69999980926514","3"
"3","1.21792266145349","0.194103759765625","6.80000019073486","3"
"3","1.31796463392675","0.214964263916016","6.90000009536743","3"
"3","1.41796004027128","0.235003997802734","7","3"
"3","1.51790888048708","0.255585067749023","7.09999990463257","3"
"3","1.61795085296035","0.275646026611328","7.19999980926514","3"
"3","1.5589875401929","0.264866241455078","7.30000019073486","3"
"3","1.45889900159091","0.241789306640625","7.40000009536743","3"
"3","1.35895016137511","0.219725448608398","7.5","3"
"3","1.25895475503057","0.197882614135742","7.59999990463257","3"
"3","1.15895934868604","0.176245071411133","7.69999980926514","3"
"3","1.05896394234151","0.154787811279297","7.80000019073486","3"
"3","0.958968535996974","0.133836288452148","7.90000009536743","3"
"3","0.858973129652441","0.113046806335449","8","3"
"3","0.758977723307908","0.0932429122924805","8.10000038146973","3"
"3","0.658935750834644","0.0737132034301758","8.19999980926514","3"
"3","0.558940344490111","0.0548470153808594","8.30000019073486","3"
"3","0.458991504274309","0.0373888244628906","8.39999961853027","3"
"3","0.358949502697214","0.0217690105438232","8.5","3"
"4","0.258907530223951","0.0086292896270752","8.60000038146973","4"
"4","0.304783403407782","0.0153105773925781","8.69999980926514","4"
"4","0.404313061153516","0.0324582061767578","8.80000019073486","4"
