"File Path: C:\Users\Administrator\Desktop\User Data Files\Colgate Group\Paul\8_13Testing\Test Run 128 08-13-25 13 31 11 PM\DAQ- Crosshead, … - (Timed).csv   "
"Test: Hysteresis"
"Test Run: Test Run 128"
"Date: 8/13/2025 1:19:59 PM"
""
""
"_Cycle","Crosshead ","Load ","Time ","Cycle Channel "
"_Cycle","mm","kN","sec","count"
"1","0.22542048827745","0.00512723636627197","0.100000001490116","1"
"1","0.23543399584014","0.00508464241027832","0.200000002980232","1"
"1","0.245587230892852","0.0052346363067627","0.300000011920929","1"
"1","0.255414459388703","0.00540533590316772","0.400000005960464","1"
"1","0.2655676798895","0.00578874683380127","0.5","1"
"1","0.275534635875374","0.00571479415893555","0.600000023841858","1"
"1","0.285501562757418","0.00588416957855225","0.699999988079071","1"
"1","0.295561651000753","0.00607639694213867","0.800000011920929","1"
"1","0.305482011754066","0.00610519313812256","0.899999976158142","1"
"1","0.315542099997401","0.00634933090209961","1","1"
"1","0.325462460750714","0.00672489833831787","1.10000002384186","1"
"1","0.33556911512278","0.00682216787338257","1.20000004768372","1"
"1","0.345489504979923","0.00687064504623413","1.29999995231628","1"
"1","0.355502997990698","0.00768199920654297","1.39999997615814","1"
"1","0.365563086234033","0.00770200204849243","1.5","1"
"1","0.375483446987346","0.00767917203903198","1.60000002384186","1"
"1","0.385543535230681","0.00823165130615234","1.70000004768372","1"
"1","0.395463895983994","0.00796590423583984","1.79999995231628","1"
"1","0.405570579459891","0.00826485824584961","1.89999997615814","1"
"1","0.415490940213203","0.00872904014587402","2","1"
"1","0.425504433223978","0.00846024227142334","2.09999990463257","1"
"1","0.435564521467313","0.00903446769714356","2.20000004768372","1"
"1","0.445438316091895","0.00908383750915527","2.29999995231628","1"
"1","0.455591565696523","0.00953344345092774","2.40000009536743","1"
"1","0.465465360321105","0.00942288684844971","2.5","1"
"1","0.475478853331879","0.00988375663757324","2.59999990463257","1"
"1","0.485538941575214","0.00979733085632324","2.70000004768372","1"
"1","0.495505868457258","0.0103143920898438","2.79999995231628","1"
"1","0.505519390571862","0.0104407167434692","2.90000009536743","1"
"1","0.515439780429006","0.0109881429672241","3","1"
"1","0.525593000929803","0.0111406946182251","3.09999990463257","1"
"1","0.535466766450554","0.0113087034225464","3.20000004768372","1"
"1","0.545480288565159","0.0116415538787842","3.29999995231628","1"
"1","0.555540376808494","0.0117860593795776","3.40000009536743","1"
"1","0.565507332794368","0.0123218269348145","3.5","1"
"1","0.575520854908973","0.0125511312484741","3.59999990463257","1"
"1","0.585441186558455","0.0126406345367432","3.70000004768372","1"
"1","0.595594465266913","0.012759349822998","3.79999995231628","1"
"1","0.605421664658934","0.0132071838378906","3.90000009536743","1"
"1","0.615528319031","0.0134474725723267","4","1"
"1","0.625495275016874","0.013647045135498","4.09999990463257","1"
"1","0.635462172795087","0.0138042688369751","4.19999980926514","1"
"1","0.645568885374814","0.0141051797866821","4.30000019073486","1"
