"File Path: C:\Users\Administrator\Desktop\User Data Files\Colgate Group\Paul\8_11Testing\Test Run 115 08-11-25 13 33 34 PM\DAQ- Crosshead, … - (Timed).csv   "
"Test: Hysteresis"
"Test Run: Test Run 115"
"Date: 8/11/2025 1:25:53 PM"
""
""
"_Cycle","Crosshead ","Load ","Time ","Cycle Channel "
"_Cycle","mm","kN","sec","count"
"1","0.0747520389268175","0.00489759349822998","0.100000001490116","1"
"1","0.0848587005748414","0.00519691801071167","0.200000002980232","1"
"1","0.0948722154134884","0.00585676717758179","0.300000011920929","1"
"1","0.104839156847447","0.005916090965271","0.400000005960464","1"
"1","0.114852664410137","0.00647621297836304","0.5","1"
"1","0.124819605844095","0.00660931253433228","0.600000023841858","1"
"1","0.134926274768077","0.00690761184692383","0.699999988079071","1"
"1","0.144800054840744","0.00700142478942871","0.800000011920929","1"
"1","0.154906723764725","0.00727441310882568","0.899999976158142","1"
"1","0.164873665198684","0.00742242813110352","1","1"
"1","0.174794025951996","0.00779846143722534","1.10000002384186","1"
"1","0.184947261004709","0.00806672096252441","1.20000004768372","1"
"1","0.194821055629291","0.00804467391967773","1.29999995231628","1"
"1","0.204881129320711","0.00853822040557861","1.39999997615814","1"
"1","0.21484807075467","0.00879202842712402","1.5","1"
"1","0.224908158998005","0.0091173038482666","1.60000002384186","1"
"1","0.234828519751318","0.00923515129089355","1.70000004768372","1"
"1","0.244842027314007","0.0100614252090454","1.79999995231628","1"
"1","0.254902115557343","0.0108097267150879","1.89999997615814","1"
"1","0.264775910181925","0.0106853094100952","2","1"
"1","0.274882593657821","0.0105978002548218","2.09999990463257","1"
"1","0.284849520539865","0.0113795375823975","2.20000004768372","1"
"1","0.2949096087832","0.0116184301376343","2.29999995231628","1"
"1","0.304829969536513","0.0117978229522705","2.40000009536743","1"
"1","0.314843491651118","0.0122574653625488","2.5","1"
"1","0.324950146023184","0.0121465644836426","2.59999990463257","1"
"1","0.334777374519035","0.0127164258956909","2.70000004768372","1"
"1","0.344930595019832","0.0129836158752441","2.79999995231628","1"
"1","0.354804389644414","0.0133758497238159","2.90000009536743","1"
"1","0.364817911759019","0.0137126150131226","3","1"
"1","0.374878000002354","0.0142393970489502","3.09999990463257","1"
"1","0.384844926884398","0.014706449508667","3.20000004768372","1"
"1","0.394858448999003","0.0149971323013306","3.29999995231628","1"
"1","0.404778809752315","0.0151139364242554","3.40000009536743","1"
"1","0.414932030253112","0.0156014728546143","3.5","1"
"1","0.424805824877694","0.015934552192688","3.59999990463257","1"
"1","0.43486591312103","0.016200590133667","3.70000004768372","1"
"1","0.444879435235634","0.0163533744812012","3.79999995231628","1"
"1","0.454846362117678","0.0173323726654053","3.90000009536743","1"
"1","0.464859884232283","0.0173562641143799","4","1"
"1","0.474826811114326","0.0179309883117676","4.09999990463257","1"
"1","0.484933494590223","0.0182150344848633","4.19999980926514","1"
"1","0.494760693982244","0.0184015865325928","4.30000019073486","1"
"1","0.50486734835431","0.019042407989502","4.40000009536743","1"
"1","0.514880870468915","0.0196049041748047","4.5","1"
"1","0.524801260326058","0.0200898876190186","4.59999990463257","1"
"1","0.534954480826855","0.0203374004364014","4.69999980926514","1"
"1","0.544828246347606","0.0208894100189209","4.80000019073486","1"
"1","0.554888334590942","0.0209478435516357","4.90000009536743","1"
"1","0.564855290576816","0.0216595573425293","5","1"
"1","0.57486881269142","0.0222652683258057","5.09999990463257","1"
"1","0.584835768677294","0.0224935264587402","5.19999980926514","1"
"1","0.594849232584238","0.0226512069702148","5.30000019073486","1"
"1","0.604909320827574","0.023138786315918","5.40000009536743","1"
"1","0.614783144555986","0.0236128482818604","5.5","1"
"1","0.624889798928052","0.0237105331420898","5.59999990463257","1"
"1","0.634856754913926","0.0244823169708252","5.69999980926514","1"
"1","0.64487021882087","0.0245389194488525","5.80000019073486","1"
"1","0.654790608678013","0.0251450996398926","5.90000009536743","1"
"1","0.664850696921349","0.025619312286377","6","1"
"1","0.674957351293415","0.0260777950286865","6.09999990463257","1"
"1","0.684784550685436","0.0263802089691162","6.19999980926514","1"
"1","0.694937829393893","0.0269407691955566","6.30000019073486","1"
"1","0.704858161043376","0.0279245510101318","6.40000009536743","1"
"1","0.71482511702925","0.0279971389770508","6.5","1"
"1","0.724885205272585","0.028307445526123","6.59999990463257","1"
"1","0.734805595129728","0.0288099842071533","6.69999980926514","1"
"1","0.744865683373064","0.0297043018341064","6.80000019073486","1"
"1","0.754786015022546","0.0298518981933594","6.90000009536743","1"
"1","0.764939235523343","0.0304007225036621","7","1"
"1","0.774813059251755","0.0311381969451904","7.09999990463257","1"
"1","0.784873147495091","0.031535249710083","7.19999980926514","1"
"1","0.794886669609696","0.0319272727966309","7.30000019073486","1"
"1","0.804807001259178","0.0322548599243164","7.40000009536743","1"
"1","0.814867089502513","0.0330391006469727","7.5","1"
"1","0.824787479359657","0.0333203735351563","7.59999990463257","1"
"1","0.834940699860454","0.0340206260681152","7.69999980926514","1"
"1","0.844767899252474","0.0344259223937988","7.80000019073486","1"
"1","0.854874553624541","0.0349635353088379","7.90000009536743","1"
"1","0.864888075739145","0.0355224304199219","8","1"
"1","0.874761899467558","0.0357387237548828","8.10000038146973","1"
"1","0.884915119968355","0.0363162612915039","8.19999980926514","1"
"1","0.894835451617837","0.0370066261291504","8.30000019073486","1"
"1","0.904895539861172","0.0379304046630859","8.39999961853027","1"
"1","0.914862495847046","0.038227123260498","8.5","1"
"1","0.924876017961651","0.0387901573181152","8.60000038146973","1"
"1","0.934842973947525","0.0392155151367188","8.69999980926514","1"
